row_number,case_id,rule_id,statement_id,feedback_verdict,family_ids,family_names,school,canon,rule_type,family_vote_cap,initial_family_weight,lane_weight,initial_canon_weight,source_school,source_family,source_rule_type,needs_mapping_repair,repair_reasons,case_fallback,fallback_reason
484,C-2026-RF000388-乾-甲戌丙寅壬午己酉,UNMAPPED,UNMAPPED-C-2026-RF000388-乾-甲戌丙寅壬午己酉-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
485,C-2026-RF000396-坤-甲申丁卯丙午壬辰,UNMAPPED,UNMAPPED-C-2026-RF000396-坤-甲申丁卯丙午壬辰-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
486,C-2026-RF000396-坤-甲申丁卯丙午壬辰,UNMAPPED,UNMAPPED-C-2026-RF000396-坤-甲申丁卯丙午壬辰-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
487,C-2026-RF000408-乾-辛亥甲午辛卯壬辰,UNMAPPED,UNMAPPED-C-2026-RF000408-乾-辛亥甲午辛卯壬辰-0039,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
488,C-2026-RF000412-乾-己卯辛未丁卯丁未,UNMAPPED,UNMAPPED-C-2026-RF000412-乾-己卯辛未丁卯丁未-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
489,C-2026-RF000412-乾-己卯辛未丁卯丁未,UNMAPPED,UNMAPPED-C-2026-RF000412-乾-己卯辛未丁卯丁未-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
490,C-2026-RF000417-乾-丙寅丙申辛卯丁酉,UNMAPPED,UNMAPPED-C-2026-RF000417-乾-丙寅丙申辛卯丁酉-0041,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
491,C-2026-RF000421-坤-甲申丙寅己巳己巳,UNMAPPED,UNMAPPED-C-2026-RF000421-坤-甲申丙寅己巳己巳-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
492,C-2026-RF000421-坤-甲申丙寅己巳己巳,UNMAPPED,UNMAPPED-C-2026-RF000421-坤-甲申丙寅己巳己巳-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
493,C-2026-RF000422-乾-戊寅壬戌辛丑丙申,UNMAPPED,UNMAPPED-C-2026-RF000422-乾-戊寅壬戌辛丑丙申-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
494,C-2026-RF000422-乾-戊寅壬戌辛丑丙申,UNMAPPED,UNMAPPED-C-2026-RF000422-乾-戊寅壬戌辛丑丙申-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
495,C-2026-RF000441-乾-癸亥己未己未庚午,UNMAPPED,S-RF000441-84adcf,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
496,C-2026-RF000441-乾-癸亥己未己未庚午,UNMAPPED,S-RF000441-fcca32,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
497,C-2026-RF000444-坤-壬午壬寅辛亥癸巳,UNMAPPED,UNMAPPED-C-2026-RF000444-坤-壬午壬寅辛亥癸巳-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
498,C-2026-RF000444-坤-壬午壬寅辛亥癸巳,UNMAPPED,UNMAPPED-C-2026-RF000444-坤-壬午壬寅辛亥癸巳-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
499,C-2026-RF000448-乾-庚辰甲申癸亥癸亥,UNMAPPED,UNMAPPED-C-2026-RF000448-乾-庚辰甲申癸亥癸亥-0042,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
500,C-2026-RF000449-乾-丁丑癸卯甲戌乙丑,UNMAPPED,UNMAPPED-C-2026-RF000449-乾-丁丑癸卯甲戌乙丑-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
501,C-2026-RF000449-乾-丁丑癸卯甲戌乙丑,UNMAPPED,UNMAPPED-C-2026-RF000449-乾-丁丑癸卯甲戌乙丑-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
502,C-2026-RF000452-坤-戊寅壬戌丙辰辛卯,UNMAPPED,UNMAPPED-C-2026-RF000452-坤-戊寅壬戌丙辰辛卯-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
503,C-2026-RF000452-坤-戊寅壬戌丙辰辛卯,UNMAPPED,UNMAPPED-C-2026-RF000452-坤-戊寅壬戌丙辰辛卯-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
504,C-2026-RF000464-坤-己卯辛未甲子甲戌,UNMAPPED,UNMAPPED-C-2026-RF000464-坤-己卯辛未甲子甲戌-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
505,C-2026-RF000464-坤-己卯辛未甲子甲戌,UNMAPPED,UNMAPPED-C-2026-RF000464-坤-己卯辛未甲子甲戌-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
506,C-2026-RF000466-乾-辛酉戊戌壬申辛丑,UNMAPPED,UNMAPPED-C-2026-RF000466-乾-辛酉戊戌壬申辛丑-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
507,C-2026-RF000466-乾-辛酉戊戌壬申辛丑,UNMAPPED,UNMAPPED-C-2026-RF000466-乾-辛酉戊戌壬申辛丑-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
508,C-2026-RF000475-坤-戊辰辛酉己巳乙丑,UNMAPPED,UNMAPPED-C-2026-RF000475-坤-戊辰辛酉己巳乙丑-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
509,C-2026-RF000475-坤-戊辰辛酉己巳乙丑,UNMAPPED,UNMAPPED-C-2026-RF000475-坤-戊辰辛酉己巳乙丑-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
510,C-2026-RF000500-乾-庚申甲申丁丑辛丑,UNMAPPED,UNMAPPED-C-2026-RF000500-乾-庚申甲申丁丑辛丑-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
511,C-2026-RF000500-乾-庚申甲申丁丑辛丑,UNMAPPED,UNMAPPED-C-2026-RF000500-乾-庚申甲申丁丑辛丑-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
512,C-2026-RF000510-坤-壬申癸丑壬寅癸卯,UNMAPPED,UNMAPPED-C-2026-RF000510-坤-壬申癸丑壬寅癸卯-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
513,C-2026-RF000510-坤-壬申癸丑壬寅癸卯,UNMAPPED,UNMAPPED-C-2026-RF000510-坤-壬申癸丑壬寅癸卯-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
514,C-2026-RF000514-乾-癸亥己未甲子壬申,UNMAPPED,UNMAPPED-C-2026-RF000514-乾-癸亥己未甲子壬申-0040,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
515,C-2026-RF000524-坤-己巳丙寅戊戌丁巳,UNMAPPED,S-RF000524-5134f2,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
516,C-2026-RF000524-坤-己巳丙寅戊戌丁巳,UNMAPPED,S-RF000524-52e122,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
517,C-2026-RF000524-坤-己巳丙寅戊戌丁巳,UNMAPPED,S-RF000524-8c1f1f,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
518,C-2026-RF000524-坤-己巳丙寅戊戌丁巳,UNMAPPED,S-RF000524-e88f2d,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
519,C-2026-RF000531-坤-乙亥庚辰己丑癸酉,UNMAPPED,UNMAPPED-C-2026-RF000531-坤-乙亥庚辰己丑癸酉-0041,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
520,C-2026-RF000535-乾-戊寅丁巳壬戌己酉,UNMAPPED,UNMAPPED-C-2026-RF000535-乾-戊寅丁巳壬戌己酉-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
521,C-2026-RF000535-乾-戊寅丁巳壬戌己酉,UNMAPPED,UNMAPPED-C-2026-RF000535-乾-戊寅丁巳壬戌己酉-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
522,C-2026-RF000543-坤-己巳癸酉庚子庚辰,UNMAPPED,UNMAPPED-C-2026-RF000543-坤-己巳癸酉庚子庚辰-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
523,C-2026-RF000543-坤-己巳癸酉庚子庚辰,UNMAPPED,UNMAPPED-C-2026-RF000543-坤-己巳癸酉庚子庚辰-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
524,C-2026-RF000548-坤-己卯辛未壬申丁未,UNMAPPED,UNMAPPED-C-2026-RF000548-坤-己卯辛未壬申丁未-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
525,C-2026-RF000548-坤-己卯辛未壬申丁未,UNMAPPED,UNMAPPED-C-2026-RF000548-坤-己卯辛未壬申丁未-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
526,C-2026-RF000551-乾-壬戌丙午甲申丁卯,UNMAPPED,UNMAPPED-C-2026-RF000551-乾-壬戌丙午甲申丁卯-0040,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
527,C-2026-RF000572-乾-辛未丙申庚戌戊子,UNMAPPED,UNMAPPED-C-2026-RF000572-乾-辛未丙申庚戌戊子-0043,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
528,C-2026-RF000576-坤-乙亥戊寅己巳丙寅,UNMAPPED,UNMAPPED-C-2026-RF000576-坤-乙亥戊寅己巳丙寅-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
529,C-2026-RF000576-坤-乙亥戊寅己巳丙寅,UNMAPPED,UNMAPPED-C-2026-RF000576-坤-乙亥戊寅己巳丙寅-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
530,C-2026-RF000592-乾-丁卯壬寅壬寅戊申,UNMAPPED,UNMAPPED-C-2026-RF000592-乾-丁卯壬寅壬寅戊申-0042,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
531,C-2026-RF000595-乾-癸酉壬戌壬申丙午,UNMAPPED,UNMAPPED-C-2026-RF000595-乾-癸酉壬戌壬申丙午-0017,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
532,C-2026-RF000595-乾-癸酉壬戌壬申丙午,UNMAPPED,UNMAPPED-C-2026-RF000595-乾-癸酉壬戌壬申丙午-0018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
